Date,Close,Open,High,Low,Vol.,Change
2016-09-28,48.69,46.14,48.96,45.70,188.67,5.92
2016-09-29,49.24,48.87,49.81,47.99,114.83,1.13
2016-09-30,49.06,49.18,49.25,48.21,26.94,-0.37
2016-10-03,50.89,50.02,51.14,49.74,284.26,3.73
2016-10-04,50.87,50.93,51.55,50.34,269.27,-0.04
2016-10-05,51.86,51.22,52.09,51.22,302.09,1.95
2016-10-06,52.51,51.76,52.75,51.32,293.87,1.25
2016-10-07,51.93,52.72,52.84,51.33,310.02,-1.10
2016-10-10,53.14,51.63,53.73,51.30,334.27,2.33
2016-10-11,52.41,53.11,53.32,52.12,373.85,-1.37
2016-10-12,51.81,52.48,52.87,51.61,254.73,-1.14
2016-10-13,52.03,51.60,52.15,50.92,310.65,0.42
2016-10-14,51.95,52.06,52.55,51.50,248.44,-0.15
2016-10-17,51.52,51.93,52.29,51.16,247.03,-0.83
2016-10-18,51.68,51.72,52.15,51.25,274.17,0.31
2016-10-19,52.67,52.13,53.14,52.09,292.95,1.92
2016-10-20,51.38,52.60,52.72,51.17,279.31,-2.45
2016-10-21,51.78,51.40,51.94,51.12,249.16,0.78
2016-10-24,51.46,51.89,52.01,50.50,277.24,-0.62
2016-10-25,50.79,51.44,51.83,50.22,237.73,-1.30
2016-10-26,49.98,50.26,50.69,49.65,304.52,-1.59
2016-10-27,50.47,50.05,50.90,49.83,138.09,0.98
2016-10-28,49.71,50.41,50.58,49.31,94.84,-1.51
2016-10-31,48.30,49.41,49.72,47.98,32.21,-2.84
2016-11-01,48.14,48.72,49.26,47.72,462.80,-0.33
2016-11-02,46.86,47.90,48.02,46.46,366.82,-2.66
2016-11-03,46.35,47.15,47.52,45.99,283.66,-1.09
2016-11-04,45.58,46.43,46.56,45.08,384.56,-1.66
2016-11-07,46.15,45.70,46.38,45.38,276.17,1.25
2016-11-08,46.04,46.30,46.69,45.60,320.98,-0.24
2016-11-09,46.36,46.04,46.95,44.40,448.12,0.70
2016-11-10,45.84,46.36,46.92,45.56,302.45,-1.12
2016-11-11,44.75,45.80,45.89,44.19,286.71,-2.38
2016-11-14,44.43,44.54,44.99,43.57,260.15,-0.72
2016-11-15,46.95,44.70,47.25,44.67,354.27,5.67
2016-11-16,46.63,46.88,47.56,46.25,335.48,-0.68
2016-11-17,46.49,46.44,47.62,45.97,280.94,-0.30
2016-11-18,46.86,46.05,46.99,45.75,249.34,0.80
2016-11-21,48.90,46.92,49.15,46.92,282.70,4.35
2016-11-22,49.12,49.25,49.96,48.14,436.93,0.45
2016-11-23,48.95,49.20,49.50,48.56,275.29,-0.35
2016-11-24,49.00,49.03,49.21,48.76,71.19,0.10
2016-11-25,47.24,48.96,49.02,46.85,181.17,-3.59
2016-11-28,48.24,46.71,48.81,46.28,207.96,2.12
2016-11-29,46.38,48.07,48.10,45.92,133.11,-3.86
2016-11-30,50.47,46.54,50.49,46.51,43.12,8.82
2016-12-01,53.94,51.72,54.53,51.51,460.86,6.88
2016-12-02,54.46,53.88,54.50,52.84,312.78,0.96
2016-12-05,54.94,54.40,55.33,53.77,288.55,0.88
2016-12-06,53.93,54.50,54.94,53.51,280.65,-1.84
2016-12-07,53.00,53.94,54.23,52.92,298.57,-1.72
2016-12-08,53.89,53.15,54.05,52.81,334.18,1.68
2016-12-09,54.33,53.97,54.46,53.77,264.80,0.82
2016-12-12,55.69,55.88,57.89,55.11,372.17,2.50
2016-12-13,55.72,55.70,56.44,55.13,283.43,0.05
2016-12-14,53.90,55.16,55.81,53.52,353.97,-3.27
2016-12-15,54.02,53.76,54.50,53.15,266.15,0.22
2016-12-16,55.21,54.11,55.38,53.71,229.19,2.20
2016-12-19,54.92,55.40,55.80,54.69,228.39,-0.53
2016-12-20,55.35,55.02,55.92,54.75,257.02,0.78
2016-12-21,54.46,55.52,55.87,54.32,277.73,-1.61
2016-12-22,55.05,54.55,55.23,54.05,194.66,1.08
2016-12-23,55.16,54.84,55.25,54.26,104.09,0.20
2016-12-27,56.09,55.18,57.15,55.04,67.84,1.69
2016-12-28,56.22,56.06,56.56,55.89,109.91,0.23
2016-12-29,56.14,56.01,56.63,55.91,49.08,-0.14
2016-12-30,56.82,57.00,57.20,56.46,129.10,1.21
2017-01-03,55.47,57.05,58.37,55.30,340.82,-2.38
2017-01-04,56.46,55.73,56.55,55.33,282.55,1.78
2017-01-05,56.89,56.35,57.35,56.01,269.61,0.76
2017-01-06,57.10,56.88,57.47,56.28,234.87,0.37
2017-01-09,54.94,56.81,57.00,54.74,266.39,-3.78
2017-01-10,53.64,54.95,55.36,53.58,332.98,-2.37
2017-01-11,55.10,53.80,55.67,53.70,419.90,2.72
2017-01-12,56.01,55.19,56.43,55.01,331.63,1.65
2017-01-13,55.45,56.00,56.21,55.28,247.09,-1.00
2017-01-16,55.86,55.64,55.92,55.19,112.58,0.74
2017-01-17,55.47,55.74,56.95,55.40,335.73,-0.70
2017-01-18,53.92,55.48,55.90,53.77,360.15,-2.79
2017-01-19,54.16,54.29,54.77,53.90,346.87,0.45
2017-01-20,55.49,54.33,55.80,54.18,293.54,2.46
2017-01-23,55.23,55.70,55.75,54.65,305.85,-0.47
2017-01-24,55.44,55.42,55.87,55.07,254.89,0.38
2017-01-25,55.08,55.24,55.65,54.75,275.73,-0.65
2017-01-26,56.24,55.39,56.55,55.21,265.72,2.11
2017-01-27,55.52,56.09,56.50,54.86,142.07,-1.28
2017-01-30,55.23,55.47,55.70,54.97,104.90,-0.52
2017-01-31,55.70,55.25,56.00,54.90,28.80,0.85
2017-02-01,56.80,55.55,56.83,55.36,301.24,1.97
2017-02-02,56.56,56.53,57.45,56.33,297.35,-0.42
2017-02-03,56.81,56.92,57.30,56.39,264.76,0.44
2017-02-06,55.72,56.85,57.13,55.65,252.70,-1.92
2017-02-07,55.05,55.91,55.98,54.58,317.18,-1.20
2017-02-08,55.12,54.50,55.68,54.44,409.83,0.13
2017-02-09,55.63,55.30,55.92,55.23,263.40,0.93
2017-02-10,56.70,55.66,56.88,55.59,284.71,1.92
2017-02-13,55.59,56.68,56.81,55.41,234.31,-1.96
2017-02-14,55.97,55.75,56.46,55.53,254.98,0.68
2017-02-15,55.75,55.82,56.25,55.56,272.52,-0.39
2017-02-16,55.65,55.74,56.24,55.13,310.84,-0.18
2017-02-17,55.81,55.73,55.88,55.10,270.49,0.29
2017-02-20,56.18,55.90,56.42,55.70,209.63,0.66
2017-02-21,56.66,56.17,57.31,56.10,335.44,0.85
2017-02-22,55.84,56.74,57.01,55.64,245.16,-1.45
2017-02-23,56.58,56.20,57.26,56.18,223.59,1.33
2017-02-24,55.99,56.40,56.66,55.74,164.96,-1.04
2017-02-27,55.93,55.96,56.77,55.86,139.29,-0.11
2017-02-28,55.59,56.02,56.15,55.23,28.35,-0.61
2017-03-01,56.36,56.45,57.05,56.24,261.74,1.39
2017-03-02,55.08,56.31,56.44,55.03,350.12,-2.27
2017-03-03,55.90,55.18,55.95,55.09,248.71,1.49
2017-03-06,56.01,55.80,56.25,55.32,224.20,0.20
2017-03-07,55.92,55.95,56.65,55.56,269.52,-0.16
2017-03-08,53.11,55.63,55.77,52.93,444.13,-5.03
2017-03-09,52.19,53.49,53.86,51.50,504.12,-1.73
2017-03-10,51.37,52.33,53.02,51.14,351.34,-1.57
2017-03-13,51.35,51.49,51.70,50.85,276.76,-0.04
2017-03-14,50.92,51.34,51.86,50.25,411.63,-0.84
2017-03-15,51.81,51.50,52.15,51.36,327.90,1.75
2017-03-16,51.74,52.08,52.65,51.50,281.53,-0.14
2017-03-17,51.76,51.74,52.18,51.53,220.35,0.04
2017-03-20,51.62,51.80,51.94,51.01,239.25,-0.27
2017-03-21,50.96,51.70,52.22,50.73,291.71,-1.28
2017-03-22,50.64,50.86,50.98,49.71,327.91,-0.63
2017-03-23,50.56,50.83,51.10,50.25,320.21,-0.16
2017-03-24,50.80,50.64,51.06,50.40,215.34,0.47
2017-03-27,50.75,51.03,51.10,50.03,195.52,-0.10
2017-03-28,51.33,50.77,51.87,50.77,186.41,1.14
2017-03-29,52.42,51.43,52.48,51.36,140.44,2.12
2017-03-30,52.96,52.39,53.10,52.03,128.55,1.03
2017-03-31,52.83,52.83,53.45,52.35,27.46,-0.25
2017-04-03,53.12,53.62,53.74,53.03,241.75,0.55
2017-04-04,54.17,53.18,54.38,52.73,302.11,1.98
2017-04-05,54.36,54.22,55.09,53.97,353.02,0.35
2017-04-06,54.89,54.13,55.00,54.02,239.47,0.97
2017-04-07,55.24,54.88,56.08,54.57,317.78,0.64
2017-04-10,55.98,55.19,56.05,55.19,298.90,1.34
2017-04-11,56.23,56.08,56.30,55.45,340.42,0.45
2017-04-12,55.86,56.28,56.65,55.50,373.53,-0.66
2017-04-13,55.89,55.66,56.06,55.56,325.31,0.05
2017-04-17,55.36,55.55,55.98,55.29,158.97,-0.95
2017-04-18,54.89,55.39,55.48,54.61,373.10,-0.85
2017-04-19,52.93,54.78,55.20,52.58,435.41,-3.57
2017-04-20,52.99,53.09,53.55,52.68,401.85,0.11
2017-04-21,51.96,53.00,53.29,51.57,348.48,-1.94
2017-04-24,51.60,52.11,52.57,51.42,267.28,-0.69
2017-04-25,52.10,51.60,52.39,51.30,272.76,0.97
2017-04-26,51.82,51.81,52.46,51.38,206.56,-0.54
2017-04-27,51.44,51.57,51.76,50.45,187.13,-0.73
2017-04-28,51.73,51.58,52.12,51.31,23.20,0.56
2017-05-01,51.52,51.88,51.97,51.22,121.53,-0.41
2017-05-02,50.46,51.39,52.16,50.14,364.06,-2.06
2017-05-03,50.79,50.99,51.14,50.20,357.19,0.65
2017-05-04,48.38,50.59,50.73,48.16,541.58,-4.75
2017-05-05,49.10,48.45,49.63,46.64,530.44,1.49
2017-05-08,49.34,49.27,49.92,48.48,400.72,0.49
2017-05-09,48.73,49.44,49.72,48.39,332.91,-1.24
2017-05-10,50.22,48.95,50.63,48.81,368.11,3.06
2017-05-11,50.77,50.28,51.16,50.25,315.59,1.10
2017-05-12,50.84,50.76,51.09,50.33,304.76,0.14
2017-05-15,51.82,50.89,52.63,50.74,331.42,1.93
2017-05-16,51.65,51.88,52.36,51.10,340.96,-0.33
2017-05-17,52.21,51.20,52.61,51.04,331.36,1.08
2017-05-18,52.51,52.19,52.74,51.11,363.69,0.57
2017-05-19,53.61,52.57,53.82,52.55,333.27,2.09
2017-05-22,53.87,53.85,54.37,53.66,379.12,0.48
2017-05-23,54.15,53.87,54.43,53.20,328.33,0.52
2017-05-24,53.96,54.14,54.62,53.66,351.64,-0.35
2017-05-25,51.46,54.15,54.67,51.03,464.50,-4.63
2017-05-26,52.15,51.38,52.30,50.71,265.83,1.34
2017-05-29,52.29,52.24,52.61,51.86,36.59,0.27
2017-05-30,51.84,52.25,52.35,51.19,137.21,-0.86
2017-05-31,50.31,51.92,51.92,49.81,41.68,-2.95
2017-06-01,50.63,51.17,51.45,50.23,462.92,0.64
2017-06-02,49.95,50.23,50.52,48.95,451.46,-1.34
2017-06-05,49.47,49.87,50.74,49.04,348.41,-0.96
2017-06-06,50.12,49.57,50.30,49.00,329.71,1.31
2017-06-07,48.06,49.97,50.14,47.96,461.75,-4.11
2017-06-08,47.86,48.26,48.60,47.56,445.97,-0.42
2017-06-09,48.15,47.79,48.56,47.40,285.82,0.61
2017-06-12,48.29,48.06,49.15,48.01,316.56,0.29
2017-06-13,48.72,48.32,48.82,47.87,321.28,0.89
2017-06-14,47.00,48.18,48.69,46.74,464.42,-3.53
2017-06-15,46.92,46.80,47.20,46.70,301.40,-0.17
2017-06-16,47.37,46.82,47.61,46.81,227.42,0.96
2017-06-19,46.91,47.21,47.76,46.77,261.49,-0.97
2017-06-20,46.02,46.96,47.23,45.42,343.46,-1.90
2017-06-21,44.82,45.89,46.63,44.35,389.71,-2.61
2017-06-22,45.22,44.81,45.79,44.53,346.76,0.89
2017-06-23,45.54,45.28,45.75,45.03,252.26,0.71
2017-06-26,45.83,45.63,46.24,45.04,203.22,0.64
2017-06-27,46.65,45.85,47.06,45.79,263.26,1.79
2017-06-28,47.31,46.25,47.47,46.25,162.58,1.41
2017-06-29,47.42,47.39,48.03,47.14,179.56,0.23
2017-06-30,47.92,47.46,48.12,47.46,26.18,1.05
2017-07-03,49.68,48.95,49.71,48.54,244.52,3.67
2017-07-04,49.61,49.63,49.90,49.29,129.57,-0.14
2017-07-05,47.79,49.67,49.84,47.00,372.98,-3.67
2017-07-06,48.11,48.28,49.18,47.77,308.26,0.67
2017-07-07,46.71,47.76,47.76,46.28,302.32,-2.91
2017-07-10,46.88,46.84,47.38,46.11,268.90,0.36
2017-07-11,47.52,46.99,48.21,46.29,283.39,1.37
2017-07-12,47.74,48.21,48.79,47.35,333.70,0.46
2017-07-13,48.42,47.70,48.53,47.18,262.63,1.42
2017-07-14,48.91,48.37,49.11,48.15,295.66,1.01
2017-07-17,48.42,49.14,49.26,48.31,227.42,-1.00
2017-07-18,48.84,48.40,49.41,48.24,251.50,0.87
2017-07-19,49.70,48.70,49.81,48.58,300.37,1.76
2017-07-20,49.30,49.65,50.19,49.19,315.34,-0.80
2017-07-21,48.06,49.33,49.65,47.81,338.35,-2.52
2017-07-24,48.60,47.96,48.77,47.68,287.93,1.12
2017-07-25,50.20,48.64,50.91,48.63,284.29,3.29
2017-07-26,50.97,50.63,51.06,50.07,258.95,1.53
2017-07-27,51.49,50.86,51.64,50.50,184.43,1.02
2017-07-28,52.52,51.60,52.70,51.31,159.15,2.00
2017-07-31,52.65,52.60,52.92,52.20,25.54,0.25
2017-08-01,51.78,52.70,52.93,50.88,392.64,-1.65
2017-08-02,52.36,51.38,52.43,51.18,406.42,1.12
2017-08-03,52.01,52.24,52.89,51.77,402.66,-0.67
2017-08-04,52.42,51.97,52.52,51.43,278.78,0.79
2017-08-07,52.37,52.39,52.53,51.37,260.94,-0.10
2017-08-08,52.14,52.24,52.73,51.82,235.16,-0.44
2017-08-09,52.70,51.99,52.85,51.81,265.61,1.07
2017-08-10,51.90,52.72,53.64,51.67,450.28,-1.52
2017-08-11,52.10,51.94,52.28,51.30,245.31,0.39
2017-08-14,50.73,52.02,52.38,50.55,281.57,-2.63
2017-08-15,50.80,50.65,51.15,50.02,334.16,0.14
2017-08-16,50.27,50.98,51.40,50.15,305.55,-1.04
2017-08-17,51.03,50.40,51.12,50.00,334.30,1.51
2017-08-18,52.72,50.89,52.96,50.78,317.44,3.31
2017-08-21,51.66,53.00,53.00,51.30,271.57,-2.01
2017-08-22,51.87,51.78,52.28,51.39,313.92,0.41
2017-08-23,52.57,51.68,52.63,51.45,287.20,1.35
2017-08-24,52.04,52.55,52.71,51.61,255.76,-1.01
2017-08-25,52.41,52.30,52.68,51.93,218.09,0.71
2017-08-28,51.89,52.38,52.84,51.52,141.58,-0.99
2017-08-29,52.00,52.04,52.19,51.36,139.97,0.21
2017-08-30,50.86,51.97,52.01,50.58,152.59,-2.19
2017-08-31,52.38,50.58,52.43,50.56,33.50,2.99
2017-09-01,52.75,52.84,52.95,52.24,262.20,0.71
2017-09-04,52.34,52.85,52.85,51.99,121.54,-0.78
2017-09-05,53.38,52.30,53.66,52.09,300.78,1.99
2017-09-06,54.20,53.16,54.31,53.09,322.60,1.54
2017-09-07,54.49,54.13,54.67,53.89,306.72,0.54
2017-09-08,53.78,54.54,54.87,53.57,307.45,-1.30
2017-09-11,53.84,53.82,54.14,53.04,276.43,0.11
2017-09-12,54.27,53.77,54.44,53.42,279.34,0.80
2017-09-13,55.16,54.18,55.21,54.03,291.47,1.64
2017-09-14,55.47,55.02,55.99,54.93,327.35,0.56
2017-09-15,55.62,55.29,55.85,54.86,271.07,0.27
2017-09-18,55.48,55.59,55.95,54.82,278.12,-0.25
2017-09-19,55.14,55.48,55.89,54.89,221.76,-0.61
2017-09-20,56.29,55.35,56.48,55.26,295.65,2.09
2017-09-21,56.43,56.17,56.53,55.76,251.62,0.25
2017-09-22,56.86,56.50,56.91,56.22,208.36,0.76
2017-09-25,59.02,56.87,59.25,56.70,224.94,3.80
2017-09-26,58.44,59.05,59.49,57.77,214.73,-0.98
2017-09-27,57.90,58.57,58.89,57.57,142.87,-0.92
2017-09-28,57.41,57.70,58.65,56.85,117.89,-0.85
2017-09-29,57.54,57.60,57.80,57.14,24.02,0.23
2017-10-02,56.12,56.73,56.76,55.50,352.05,-2.47
2017-10-03,56.00,56.10,56.40,55.70,275.42,-0.21
2017-10-04,55.80,55.67,56.20,55.38,330.85,-0.36
2017-10-05,57.00,55.77,57.24,55.70,379.30,2.15
2017-10-06,55.62,56.99,57.28,55.13,395.65,-2.42
2017-10-09,55.79,55.50,55.98,55.06,301.15,0.31
2017-10-10,56.61,55.78,56.91,55.73,290.34,1.47
2017-10-11,56.94,56.56,57.09,56.14,310.14,0.58
2017-10-12,56.25,56.74,56.83,55.88,339.53,-1.21
2017-10-13,57.17,56.44,57.57,56.34,332.60,1.64
2017-10-16,57.82,57.28,58.47,57.12,341.78,1.14
2017-10-17,57.88,57.78,58.35,57.18,405.22,0.10
2017-10-18,58.15,58.16,58.54,57.74,329.33,0.47
2017-10-19,57.23,58.24,58.30,57.02,430.67,-1.58
2017-10-20,57.75,57.32,57.94,56.60,369.89,0.91
2017-10-23,57.37,57.95,58.05,57.27,353.07,-0.66
2017-10-24,58.33,57.41,58.57,57.04,334.68,1.67
2017-10-25,58.44,58.44,58.74,57.85,260.55,0.19
2017-10-26,59.30,58.42,59.55,58.05,232.28,1.47
2017-10-27,60.44,59.37,60.65,58.82,209.89,1.92
2017-10-30,60.90,60.66,61.00,60.14,168.54,0.76
2017-10-31,61.37,60.86,61.41,60.53,29.12,0.77
2017-11-01,60.49,61.07,61.70,60.00,337.76,-1.43
2017-11-02,60.62,60.50,60.86,60.02,289.30,0.21
2017-11-03,62.07,60.88,62.23,60.60,272.74,2.39
2017-11-06,64.27,62.27,64.44,62.08,356.99,3.54
2017-11-07,63.69,64.12,64.65,63.50,389.46,-0.90
2017-11-08,63.49,63.69,64.64,62.95,418.07,-0.31
2017-11-09,63.93,63.52,64.25,63.26,319.86,0.69
2017-11-10,63.52,63.80,64.27,63.35,307.97,-0.64
2017-11-13,63.16,63.68,63.77,62.61,335.15,-0.57
2017-11-14,62.21,63.06,63.17,61.21,418.94,-1.50
2017-11-15,61.87,61.55,62.13,61.30,279.41,-0.55
2017-11-16,61.36,61.88,62.15,61.25,314.06,-0.82
2017-11-17,62.72,61.41,62.92,61.08,356.74,2.22
2017-11-20,62.22,62.80,62.80,61.44,283.48,-0.80
2017-11-21,62.57,62.10,62.87,62.07,338.16,0.56
2017-11-22,63.32,62.78,63.43,62.62,322.87,1.20
2017-11-23,63.55,63.24,63.57,62.88,113.08,0.36
2017-11-24,63.86,63.35,63.95,63.28,152.70,0.49
2017-11-27,63.84,63.80,63.99,63.10,249.09,-0.03
2017-11-28,63.61,63.78,63.89,63.10,186.93,-0.36
2017-11-29,63.11,63.30,64.07,62.50,178.20,-0.79
2017-11-30,63.57,63.28,64.21,63.21,26.21,0.73
2017-12-01,63.73,62.74,64.32,62.59,308.15,0.25
2017-12-04,62.45,63.50,63.68,62.31,250.52,-2.01
2017-12-05,62.86,62.45,63.15,62.12,219.34,0.66
2017-12-06,61.22,62.64,62.93,61.13,314.26,-2.61
2017-12-07,62.20,61.30,62.26,61.15,238.96,1.60
2017-12-08,63.40,62.08,63.64,62.01,362.43,1.93
2017-12-11,64.69,63.29,64.93,62.99,488.01,2.03
2017-12-12,63.34,64.66,65.83,63.07,508.99,-2.09
2017-12-13,62.44,63.80,64.32,62.36,354.37,-1.42
2017-12-14,63.31,62.81,63.50,62.01,277.67,1.39
2017-12-15,63.23,63.39,63.68,63.08,213.00,-0.13
2017-12-18,63.41,63.36,63.91,63.00,234.62,0.28
2017-12-19,63.80,63.41,63.91,63.30,213.19,0.62
2017-12-20,64.56,63.83,64.60,63.67,222.73,1.19
2017-12-21,64.90,64.49,64.93,64.20,155.42,0.53
2017-12-22,65.25,64.63,65.28,64.38,110.42,0.54
2017-12-26,67.02,65.20,67.10,65.00,74.25,2.71
2017-12-27,66.44,66.76,66.94,66.03,122.43,-0.87
2017-12-28,66.72,66.43,66.85,66.23,35.09,0.42
2017-12-29,66.87,66.15,66.98,66.15,157.95,0.22
2018-01-02,66.57,66.55,67.29,66.24,211.74,-0.45
2018-01-03,67.84,66.54,68.03,66.40,260.86,1.91
2018-01-04,68.07,67.89,68.27,67.62,246.15,0.34
2018-01-05,67.62,67.97,68.11,67.26,183.45,-0.66
2018-01-08,67.78,67.80,67.99,67.44,210.35,0.24
2018-01-09,68.82,68.00,69.29,67.70,319.92,1.53
2018-01-10,69.20,69.12,69.37,68.75,290.54,0.55
2018-01-11,69.26,69.15,70.05,69.00,341.94,0.09
2018-01-12,69.87,69.15,69.93,68.59,302.10,0.88
2018-01-15,70.26,69.88,70.37,69.55,173.46,0.56
2018-01-16,69.15,70.05,70.13,68.83,322.95,-1.58
2018-01-17,69.38,69.35,69.59,68.55,280.42,0.33
2018-01-18,69.31,69.53,69.63,68.80,270.23,-0.10
2018-01-19,68.61,69.01,69.08,68.28,278.36,-1.01
2018-01-22,69.03,68.80,69.51,68.39,250.60,0.61
2018-01-23,69.96,69.17,70.24,69.12,343.73,1.35
2018-01-24,70.53,69.97,70.94,69.54,308.37,0.81
2018-01-25,70.42,70.95,71.28,69.97,301.93,-0.16
2018-01-26,70.52,70.07,70.83,70.05,227.60,0.14
2018-01-29,69.46,70.47,70.64,69.07,202.24,-1.50
2018-01-30,69.02,69.30,69.39,68.40,135.87,-0.63
2018-01-31,69.05,68.43,69.15,68.33,20.43,0.04
2018-02-01,69.65,69.00,69.97,68.81,336.92,0.87
2018-02-02,68.58,70.00,70.02,67.96,307.13,-1.54
2018-02-05,67.62,68.15,68.46,66.90,335.64,-1.40
2018-02-06,66.86,67.02,67.60,66.53,328.85,-1.12
2018-02-07,65.51,67.20,67.72,65.16,567.76,-2.02
2018-02-08,64.81,65.28,65.60,64.10,346.32,-1.07
2018-02-09,62.79,64.44,64.64,61.77,399.50,-3.12
2018-02-12,62.59,62.50,64.40,62.50,349.67,-0.32
2018-02-13,62.72,62.85,63.10,61.76,367.26,0.21
2018-02-14,64.36,62.84,64.58,61.95,349.10,2.61
2018-02-15,64.33,64.44,65.15,63.12,292.91,-0.05
2018-02-16,64.84,64.66,65.22,64.19,239.58,0.79
2018-02-19,65.67,64.96,65.90,64.84,125.63,1.28
2018-02-20,65.25,65.64,65.81,64.78,289.17,-0.64
2018-02-21,65.42,65.05,65.53,64.40,245.87,0.26
2018-02-22,66.39,64.91,66.56,64.62,253.00,1.48
2018-02-23,67.31,66.30,67.37,65.79,201.72,1.39
2018-02-26,67.50,67.29,67.90,66.72,188.30,0.28
2018-02-27,66.63,67.57,67.61,66.32,106.34,-1.29
2018-02-28,65.78,66.41,66.87,65.43,27.39,-1.28
2018-03-01,63.83,64.57,65.04,63.19,340.97,-2.96
2018-03-02,64.37,64.07,64.64,63.20,266.38,0.85
2018-03-05,65.54,64.65,65.88,64.10,261.06,1.82
2018-03-06,65.79,65.74,66.16,65.30,199.79,0.38
2018-03-07,64.34,65.23,65.80,63.83,332.91,-2.20
2018-03-08,63.61,64.51,64.56,63.43,294.79,-1.13
2018-03-09,65.49,63.93,65.63,63.69,286.49,2.96
2018-03-12,64.95,65.50,65.86,64.18,240.03,-0.82
2018-03-13,64.64,64.92,65.68,64.05,320.57,-0.48
2018-03-14,64.89,64.73,65.21,64.06,267.59,0.39
2018-03-15,65.12,64.90,65.38,64.61,208.59,0.35
2018-03-16,66.21,65.07,66.42,64.88,264.21,1.67
2018-03-19,66.05,66.01,66.39,65.39,272.42,-0.24
2018-03-20,67.42,66.15,67.88,66.15,326.47,2.07
2018-03-21,69.47,67.61,69.86,67.48,401.05,3.04
2018-03-22,68.91,69.63,69.70,68.58,286.63,-0.81
2018-03-23,70.45,69.11,70.57,68.87,283.01,2.23
2018-03-26,70.12,70.43,71.05,69.67,183.69,-0.47
2018-03-27,70.11,70.13,71.03,69.45,131.39,-0.01
2018-03-28,69.53,69.72,70.25,68.78,141.89,-0.83
2018-03-29,70.27,69.86,70.44,69.10,25.29,1.06
2018-04-02,67.64,69.32,70.04,67.49,190.05,-3.74
2018-04-03,68.12,67.63,68.46,67.62,232.26,0.71
2018-04-04,68.02,68.15,68.28,66.69,361.48,-0.15
2018-04-05,68.33,68.36,68.93,67.73,270.82,0.46
2018-04-06,67.11,68.09,68.62,66.86,296.09,-1.79
2018-04-09,68.65,67.10,68.80,67.00,257.50,2.29
2018-04-10,71.04,68.46,71.34,68.46,452.34,3.48
2018-04-11,72.06,71.03,73.09,70.57,495.41,1.44
2018-04-12,72.02,72.09,72.49,71.10,330.21,-0.06
2018-04-13,72.58,71.94,72.88,71.56,328.50,0.78
2018-04-16,71.42,72.70,72.85,71.11,297.44,-1.60
2018-04-17,71.58,71.65,71.89,70.83,315.04,0.22
2018-04-18,73.48,71.72,73.93,71.66,352.65,2.65
2018-04-19,73.78,73.72,74.75,73.46,393.96,0.41
2018-04-20,74.06,73.94,74.20,72.83,371.90,0.38
2018-04-23,74.71,73.77,75.10,73.13,317.45,0.88
2018-04-24,73.86,75.09,75.47,73.68,330.60,-1.14
2018-04-25,74.00,74.00,74.19,73.17,275.13,0.19
2018-04-26,74.74,74.23,74.97,74.11,179.48,1.00
2018-04-27,74.64,74.72,75.03,74.35,156.53,-0.13
2018-04-30,75.17,74.62,75.41,73.47,24.76,0.71
2018-05-01,73.13,74.65,74.98,72.74,360.97,-2.71
2018-05-02,73.36,73.28,73.63,72.38,347.06,0.31
2018-05-03,73.62,73.07,74.09,72.47,382.14,0.35
2018-05-04,74.87,73.74,75.08,73.24,289.86,1.70
2018-05-07,76.17,75.00,76.34,74.83,230.47,1.74
2018-05-08,74.85,75.60,76.18,73.10,519.80,-1.73
2018-05-09,77.21,76.19,77.43,76.08,364.75,3.15
2018-05-10,77.47,77.44,78.00,76.51,314.19,0.34
2018-05-11,77.12,77.55,77.60,76.95,261.80,-0.45
2018-05-14,78.23,77.05,78.53,76.55,290.13,1.44
2018-05-15,78.43,78.42,79.47,77.90,390.92,0.26
2018-05-16,79.28,78.10,79.35,77.61,336.57,1.08
2018-05-17,79.30,79.26,80.50,79.12,330.17,0.03
2018-05-18,78.51,79.46,79.87,78.33,277.28,-1.00
2018-05-21,79.22,78.61,79.59,78.10,245.77,0.90
2018-05-22,79.57,79.36,80.49,79.16,305.31,0.44
2018-05-23,79.80,79.47,79.85,78.21,292.97,0.29
2018-05-24,78.79,79.65,79.78,78.57,228.58,-1.27
2018-05-25,76.44,78.82,78.88,76.01,275.72,-2.98
2018-05-28,75.30,76.11,76.17,74.49,65.10,-1.49
2018-05-29,75.39,75.82,76.20,74.54,114.46,0.12
2018-05-30,77.50,75.37,77.73,74.81,125.33,2.80
2018-05-31,77.59,77.37,78.75,77.04,21.44,0.12
2018-06-01,76.79,77.71,77.95,76.35,296.57,-1.03
2018-06-04,75.29,76.66,76.95,75.20,324.29,-1.95
2018-06-05,75.38,75.40,75.74,73.81,400.85,0.12
2018-06-06,75.36,75.19,76.25,74.46,365.65,-0.03
2018-06-07,77.32,75.88,77.45,75.44,327.98,2.60
2018-06-08,76.46,77.39,77.61,76.12,251.83,-1.11
2018-06-11,76.46,76.30,76.84,75.52,231.28,0.00
2018-06-12,75.88,76.50,77.07,75.43,260.33,-0.76
2018-06-13,76.74,75.40,76.87,75.26,292.47,1.13
2018-06-14,75.94,76.56,76.92,75.76,279.21,-1.04
2018-06-15,73.44,75.98,76.06,73.00,285.80,-3.29
2018-06-18,75.34,73.06,75.49,72.45,316.12,2.59
2018-06-19,75.08,75.24,75.55,74.45,290.59,-0.35
